Date,Month,Hour,dewpt,heatindex,humidity,temp,rain,humidity previous
18,1,10,13,,77,19,0,68
18,1,11,14,,77,18,0,77
18,1,11,13,,72,17,0,77
18,1,12,12,,82,17,0,72
18,1,12,13,,82,16,0,82
18,1,13,13,,82,16,0,82
18,1,14,13,,88,16,0,82
18,1,14,13,,88,15,0,88
18,1,15,13,,88,15,0,88
18,1,15,13,,82,15,0,88
18,1,16,12,,88,15,0,82
18,1,16,13,,88,15,0,88
18,1,17,13,,88,15,0,88
18,1,17,13,,88,15,0,88
18,1,18,13,,94,15,0,88
18,1,18,13,,88,14,0,94
18,1,19,12,,82,14,0,88
18,1,19,11,,82,14,0,82
18,1,20,11,,88,14,0,82
18,1,20,12,,94,14,0,88
18,1,21,13,,94,14,0,94
18,1,21,13,,88,14,0,94
18,1,22,12,,88,14,0,88
18,1,22,12,,94,14,0,88
18,1,23,12,,94,13,0,94
18,1,23,12,,94,13,0,94
19,1,0,12,,94,13,0,94
19,1,0,12,,94,13,0,94
19,1,1,12,,94,13,0,94
19,1,1,12,,94,13,0,94
19,1,2,12,,94,13,0,94
19,1,2,12,,88,13,0,94
19,1,3,11,,100,13,0,88
19,1,4,13,,88,13,0,100
19,1,5,12,,88,14,0,88
19,1,5,12,,82,14,0,88
19,1,6,11,,82,14,0,82
19,1,6,11,,82,14,0,82
19,1,7,11,,82,14,0,82
19,1,7,11,,82,14,0,82
19,1,8,11,,82,14,0,82
19,1,8,12,,82,15,0,82
19,1,9,12,,82,15,0,82
19,1,9,13,,82,16,0,82
19,1,10,13,,82,16,0,82
19,1,10,13,,82,16,0,82
19,1,11,13,,82,16,0,82
19,1,11,13,,82,16,0,82
19,1,12,13,,82,16,0,82
19,1,12,13,,88,16,0,82
19,1,13,12,,100,14,0,88
19,1,14,13,,94,13,0,100
19,1,14,12,,94,13,0,94
19,1,15,12,,94,13,0,94
19,1,15,12,,94,13,0,94
19,1,16,11,,100,12,0,94
19,1,17,12,,94,12,0,100
19,1,17,11,,94,12,0,94
19,1,18,11,,100,12,0,94
19,1,18,12,,100,12,0,100
19,1,19,12,,100,12,0,100
19,1,19,12,,94,12,0,100
19,1,20,11,,100,12,0,94
19,1,20,11,,94,11,0,100
19,1,21,11,,100,12,0,94
19,1,21,11,,100,11,0,100
19,1,22,11,,100,11,0,100
19,1,22,11,,100,11,0,100
19,1,23,11,,100,11,0,100
19,1,23,11,,100,11,0,100
20,1,0,11,,94,11,0,100
20,1,0,10,,94,11,0,94
20,1,1,11,,94,12,0,94
20,1,2,11,,88,12,0,94
20,1,3,11,,88,13,0,88
20,1,3,11,,88,13,0,88
20,1,4,12,,88,14,0,88
20,1,5,13,,82,15,0,88
20,1,5,13,,68,16,0,82
20,1,6,11,,59,17,0,68
20,1,6,10,,64,18,0,59
20,1,7,11,,64,18,0,64
20,1,7,11,,64,18,0,64
20,1,8,11,,68,18,0,64
20,1,8,12,,68,18,0,68
20,1,9,11,,64,17,0,68
20,1,9,11,,64,18,0,64
20,1,10,11,,64,18,0,64
20,1,10,11,,63,18,0,64
20,1,11,10,,68,17,0,63
20,1,11,11,,72,17,0,68
20,1,12,11,,72,16,0,72
20,1,12,11,,77,16,0,72
20,1,13,11,,77,15,0,77
20,1,13,11,,77,15,0,77
20,1,14,11,,82,15,0,77
20,1,14,12,,82,15,0,82
20,1,15,12,,77,15,0,82
20,1,15,11,,77,15,0,77
20,1,16,11,,88,15,0,77
20,1,16,12,,88,14,0,88
20,1,17,12,,94,14,0,88
20,1,17,12,,94,13,0,94
20,1,18,12,,88,13,0,94
20,1,18,11,,88,13,0,88
20,1,19,11,,82,13,0,88
20,1,20,11,,88,14,0,82
20,1,21,12,,88,14,0,88
20,1,21,11,,88,13,0,88
20,1,22,11,,88,13,0,88
20,1,23,11,,88,13,0,88
20,1,23,11,,94,13,0,88
21,1,0,12,,88,13,0,94
21,1,0,11,,94,13,0,88
21,1,1,12,,94,13,0,94
21,1,1,12,,94,13,1,94
21,1,2,12,,94,13,1,94
21,1,2,12,,88,13,0,94
21,1,3,11,,94,13,1,88
21,1,3,11,,94,12,1,94
21,1,4,11,,88,12,1,94
21,1,4,11,,88,13,1,88
21,1,5,11,,88,13,1,88
21,1,5,11,,77,13,1,88
21,1,6,11,,82,15,0,77
21,1,7,12,,77,15,0,82
21,1,7,11,,72,15,0,77
21,1,8,11,,72,16,0,72
21,1,8,10,,72,15,0,72
21,1,9,10,,72,15,0,72
21,1,9,10,,77,15,0,72
21,1,10,10,,88,14,1,77
21,1,11,12,,94,14,0,88
21,1,11,13,,88,14,0,94
21,1,12,12,,88,14,0,88
21,1,12,12,,88,14,0,88
21,1,13,12,,88,14,0,88
21,1,13,12,,88,14,0,88
21,1,14,12,,94,14,0,88
21,1,14,13,,94,14,0,94
21,1,15,13,,94,14,0,94
21,1,15,13,,94,14,0,94
21,1,16,13,,94,14,0,94
21,1,16,13,,94,14,0,94
21,1,16,13,,94,14,0,94
21,1,17,12,,94,13,0,94
21,1,18,12,,94,13,0,94
21,1,18,12,,100,13,0,94
21,1,19,12,,88,12,0,100
21,1,21,10,,94,12,0,88
21,1,23,11,,94,12,0,94
21,1,23,11,,100,12,0,94
22,1,0,11,,100,11,0,100
22,1,1,11,,94,11,0,100
22,1,2,11,,94,12,0,94
22,1,3,11,,88,12,0,94
22,1,3,11,,68,13,0,88
22,1,5,11,,64,17,0,68
22,1,6,12,,64,19,0,64
22,1,7,12,,60,19,0,64
22,1,7,11,,64,19,0,60
22,1,9,13,,68,20,0,64
22,1,10,13,,77,19,0,68
22,1,12,14,,82,18,0,77
22,1,13,14,,88,17,0,82
22,1,13,15,,88,17,0,88
22,1,14,14,,88,16,0,88
22,1,15,14,,88,16,0,88
22,1,15,14,,88,16,0,88
22,1,16,14,,88,16,0,88
22,1,16,14,,88,16,0,88
22,1,17,14,,88,16,0,88
22,1,17,14,,100,16,1,88
22,1,18,15,,100,15,0,100
22,1,19,15,,100,15,0,100
22,1,19,15,,,15,0,100
22,1,20,,,94,15,0,
22,1,20,14,,94,15,0,94
22,1,21,14,,100,15,0,94
