Date,Month,Hour,dewpt,heatindex,humidity,temp,Humidity previous
18,12,18,5,,71,10,
18,12,19,5,,81,8,
18,12,20,5,,76,9,
18,12,21,5,,81,8,
18,12,22,5,,87,7,
18,12,23,5,,87,7,
19,12,1,4,,81,7,
19,12,3,3,,66,9,
19,12,5,5,,51,15,
19,12,6,5,,42,18,
19,12,7,4,,37,19,
19,12,8,4,,37,19,
19,12,9,5,,37,20,
19,12,10,5,,37,20,
19,12,11,6,,45,18,
19,12,12,5,,51,15,
19,12,13,7,,63,14,
19,12,14,5,,55,14,
19,12,15,7,,72,12,
19,12,16,6,,76,10,
19,12,18,6,,76,10,
19,12,19,5,,71,10,
19,12,20,6,,87,8,
19,12,21,6,,82,9,
19,12,22,6,,87,8,
19,12,23,6,,93,7,
20,12,0,6,,93,7,
20,12,1,6,,87,8,
20,12,5,8,,72,13,
20,12,6,9,,63,16,
20,12,8,10,,56,19,
20,12,10,10,,56,19,
20,12,11,11,,68,17,
20,12,12,11,,77,15,
20,12,13,11,,82,14,
20,12,14,11,,88,13,
20,12,15,11,,88,13,
20,12,16,11,,88,13,
20,12,17,11,,88,13,
20,12,18,10,,88,12,
20,12,19,10,,88,12,
20,12,20,9,,94,10,
20,12,21,9,,94,10,
20,12,22,9,,94,10,
20,12,23,10,,100,10,
21,12,0,,,N/A,10,
21,12,1,,,N/A,10,
21,12,2,8,,87,10,
21,12,3,10,,82,13,
21,12,4,10,,72,15,
21,12,5,10,,72,15,
21,12,6,6,,48,17,
21,12,7,11,,50,22,
21,12,8,9,,41,23,
21,12,9,10,,44,23,
21,12,10,11,,47,23,
21,12,11,11,,50,22,
21,12,12,12,,64,19,
21,12,13,12,,72,17,
21,12,14,11,,64,18,
21,12,15,11,,68,17,
21,12,16,11,,68,17,
21,12,17,11,,64,18,
21,12,18,10,,59,18,
21,12,19,8,,59,16,
21,12,20,9,,67,15,
21,12,21,9,,72,14,
21,12,22,5,,76,9,
21,12,23,3,,71,8,
22,12,0,2,,71,7,
22,12,1,1,,70,6,
22,12,2,3,,87,5,
22,12,3,7,,87,9,
22,12,4,7,,72,12,
22,12,5,7,,59,15,
22,12,7,7,,46,19,
22,12,8,3,,33,20,
22,12,9,3,,31,21,
22,12,10,6,,40,20,
22,12,11,6,,43,19,
22,12,12,7,,52,17,
22,12,13,7,,63,14,
22,12,14,7,,63,14,
22,12,15,6,,63,13,
22,12,16,8,,72,13,
22,12,17,7,,76,11,
22,12,18,6,,71,11,
22,12,19,6,,82,9,
22,12,20,7,,87,9,
22,12,21,7,,87,9,
22,12,22,7,,87,9,
22,12,23,6,,82,9,
23,12,0,6,,82,9,
23,12,1,5,,71,10,
23,12,2,5,,67,11,
23,12,3,,,N/A,,
23,12,4,4,,62,11,
23,12,5,7,,93,8,
23,12,6,6,,55,15,
23,12,7,6,,48,17,
23,12,8,8,,52,18,
23,12,9,9,,56,18,
23,12,10,9,,56,18,
23,12,11,9,,59,17,
23,12,12,9,,67,15,
23,12,13,9,,72,14,
23,12,14,9,,77,13,
23,12,15,9,,77,13,
23,12,16,8,,82,11,
23,12,17,8,,82,11,
23,12,18,8,,82,11,
23,12,19,7,,82,10,
23,12,20,7,,87,9,
24,12,0,8,,100,8,
24,12,1,7,,93,8,
24,12,2,7,,87,9,
24,12,3,8,,87,10,
24,12,4,7,,67,13,
24,12,5,7,,55,16,
24,12,6,7,,49,18,
24,12,7,6,,40,20,
24,12,8,6,,38,21,
24,12,9,5,,33,22,
24,12,10,3,,29,22,
24,12,11,5,,37,20,
24,12,12,5,,42,18,
24,12,13,,,N/A,,
24,12,14,6,,59,14,
24,12,15,6,,59,14,
24,12,16,5,,58,13,
24,12,17,7,,67,13,
24,12,18,7,,67,13,
24,12,19,7,,67,13,
24,12,20,7,,72,12,
24,12,21,5,,67,11,
24,12,22,4,,66,10,
24,12,23,5,,71,10,
25,12,0,5,,71,10,
25,12,1,8,,87,10,
25,12,2,8,,82,11,
25,12,3,8,,59,16,
25,12,4,9,,56,18,
25,12,5,7,,40,21,
25,12,6,7,,38,22,
25,12,8,6,,33,23,
25,12,9,4,,31,22,
25,12,10,0,,23,22,
25,12,11,3,,31,21,
25,12,12,7,,49,18,
25,12,15,10,,72,15,
25,12,16,11,,88,13,
25,12,17,11,,88,13,
25,12,18,11,,88,13,
25,12,19,11,,94,12,
25,12,20,11,,94,12,
25,12,21,10,,94,11,
25,12,22,11,,94,12,
25,12,23,11,,100,11,
26,12,0,10,,100,10,
26,12,1,10,,100,10,
26,12,2,,,N/A,,
26,12,4,12,,77,16,
26,12,5,11,,60,19,
26,12,7,,,N/A,,
26,12,8,12,,50,23,
26,12,9,12,,50,23,
26,12,10,12,,50,23,
26,12,11,12,,53,22,
26,12,12,12,,64,19,
26,12,13,12,,72,17,
26,12,14,12,,68,18,
26,12,15,11,,68,17,
26,12,16,11,,68,17,
26,12,17,11,,72,16,
26,12,18,13,,88,15,
26,12,19,12,,94,13,
26,12,20,12,,94,13,
26,12,21,12,,100,12,
26,12,22,11,,100,11,
26,12,23,9,,88,11,
27,12,0,10,,100,10,
27,12,2,11,,100,11,
27,12,3,11,,94,12,
27,12,5,10,,68,16,
27,12,6,9,,52,19,
27,12,7,8,,46,20,
27,12,8,8,,43,21,
27,12,9,8,,43,21,
27,12,10,9,,46,21,
27,12,11,9,,49,20,
27,12,12,10,,63,17,
27,12,13,10,,68,16,
27,12,14,9,,67,15,
27,12,15,9,,72,14,
27,12,16,9,,77,13,
27,12,17,9,,77,13,
27,12,18,9,,88,11,
27,12,19,8,,77,12,
27,12,20,8,,87,10,
27,12,21,8,,82,11,
27,12,22,9,,100,9,
28,12,0,9,,100,9,
28,12,1,7,,87,9,
28,12,3,7,,76,11,
28,12,4,10,,77,14,
28,12,5,8,,59,16,
28,12,7,9,,49,20,
28,12,8,8,,43,21,
28,12,9,9,,46,21,
28,12,10,8,,43,21,
28,12,11,8,,46,20,
28,12,12,9,,56,18,
28,12,13,11,,72,16,
28,12,14,9,,67,15,
28,12,15,9,,67,15,
28,12,16,9,,72,14,
28,12,17,8,,77,12,
28,12,18,10,,94,11,
28,12,19,10,,94,11,
28,12,20,10,,94,11,
28,12,21,8,,82,11,
28,12,22,8,,82,11,
28,12,23,8,,82,11,
29,12,1,7,,82,10,
29,12,2,6,,71,11,
29,12,3,7,,67,13,
29,12,4,7,,59,15,
29,12,5,8,,52,18,
29,12,6,8,,49,19,
29,12,7,8,,46,20,
29,12,8,8,,43,21,
29,12,9,7,,38,22,
29,12,11,8,,43,21,
29,12,12,9,,56,18,
29,12,13,9,,63,16,
29,12,14,9,,67,15,
29,12,15,9,,72,14,
29,12,16,9,,77,13,
29,12,17,9,,72,14,
29,12,18,9,,77,13,
29,12,19,9,,77,13,
29,12,20,9,,88,11,
29,12,21,9,,88,11,
29,12,22,9,,94,10,
29,12,23,9,,94,10,
30,12,0,8,,87,10,
30,12,1,8,,87,10,
30,12,2,8,,82,11,
30,12,3,7,,63,14,
30,12,4,7,,55,16,
30,12,5,7,,46,19,
30,12,6,8,,43,21,
30,12,7,6,,38,21,
30,12,9,6,,35,22,
30,12,10,6,,35,22,
30,12,11,7,,40,21,
30,12,12,,,N/A,,
30,12,13,9,,63,16,
30,12,14,9,,67,15,
30,12,15,10,,77,14,
30,12,16,9,,77,13,
30,12,17,9,,77,13,
30,12,18,9,,77,13,
30,12,19,9,,82,12,
30,12,20,9,,88,11,
30,12,21,9,,88,11,
30,12,22,8,,82,11,
30,12,23,9,,94,10,
31,12,0,9,,94,10,
31,12,1,9,,88,11,
31,12,2,8,,82,11,
31,12,3,7,,67,13,
31,12,4,8,,63,15,
31,12,5,9,,56,18,
31,12,6,10,,52,20,
31,12,8,9,,46,21,
31,12,9,10,,49,21,
31,12,10,10,,49,21,
31,12,11,11,,56,20,
31,12,12,11,,64,18,
31,12,13,12,,77,16,
31,12,14,12,,82,15,
31,12,15,12,,88,14,
31,12,16,11,,88,13,
31,12,17,12,,94,13,
31,12,18,,,N/A,,
31,12,19,11,,94,12,
31,12,20,11,,100,11,
31,12,21,10,,100,10,
31,12,22,9,,100,9,
31,12,23,9,,100,9,
1,1,0,9,,100,9,
1,1,1,9,,100,9,
1,1,2,8,,93,9,
1,1,3,,,N/A,,
1,1,4,10,,88,12,
1,1,6,12,,72,17,
1,1,7,12,,64,19,
1,1,8,12,,56,21,
1,1,9,9,,46,21,
1,1,10,11,,53,21,
1,1,11,11,,56,20,
1,1,12,12,,68,18,
1,1,13,12,,77,16,
1,1,14,12,,82,15,
1,1,15,12,,88,14,
1,1,16,11,,88,13,
1,1,17,11,,88,13,
1,1,18,11,,88,13,
1,1,19,11,,94,12,
1,1,20,10,,100,10,
1,1,21,10,,100,10,
1,1,22,9,,100,9,
1,1,23,9,,100,9,
2,1,0,9,,100,9,
2,1,1,8,,100,8,
2,1,2,9,,100,9,
2,1,3,9,,94,10,
2,1,4,10,,88,12,
2,1,5,10,,72,15,
2,1,6,12,,72,17,
2,1,7,12,,64,19,
2,1,8,10,,52,20,
2,1,9,10,,49,21,
2,1,10,10,,52,20,
2,1,11,11,,60,19,
2,1,12,10,,63,17,
2,1,13,10,,77,14,
2,1,14,10,,77,14,
2,1,16,10,,88,12,
2,1,17,10,,94,11,
2,1,18,10,,94,11,
2,1,19,10,,100,10,
2,1,20,10,,100,10,
2,1,21,10,,100,10,
2,1,22,9,,100,9,
2,1,23,9,,100,9,
3,1,0,9,,100,9,
3,1,1,9,,100,9,
3,1,2,10,,100,10,
3,1,3,11,,94,12,
3,1,4,10,,77,14,
3,1,5,11,,72,16,
3,1,6,10,,56,19,
3,1,7,10,,56,19,
3,1,8,8,,46,20,
3,1,9,9,,46,21,
3,1,10,7,,40,21,
3,1,11,8,,49,19,
3,1,12,9,,56,18,
3,1,13,9,,67,15,
3,1,15,10,,77,14,
3,1,17,8,,67,14,
3,1,19,10,,88,12,
3,1,22,10,,88,12,
3,1,23,9,,88,11,
4,1,0,10,,94,11,
4,1,1,10,,94,11,
4,1,2,10,,88,12,
4,1,3,12,,88,14,
4,1,4,11,,68,17,
4,1,5,9,,52,19,
4,1,6,10,,52,20,
4,1,7,9,,49,20,
4,1,8,11,,53,21,
4,1,9,9,,46,21,
4,1,10,7,,40,21,
4,1,11,9,,49,20,
4,1,12,8,,52,18,
4,1,13,9,,67,15,
4,1,14,11,,77,15,
4,1,15,10,,72,15,
4,1,16,11,,72,16,
4,1,18,11,,77,15,
4,1,19,11,,88,13,
4,1,20,11,,88,13,
4,1,21,11,,94,12,
4,1,23,11,,100,11,
5,1,0,11,,100,11,
5,1,1,10,,94,11,
5,1,2,10,,88,12,
5,1,3,11,,82,14,
5,1,4,11,,68,17,
5,1,5,11,,56,20,
5,1,7,6,,38,21,
5,1,8,6,,35,22,
5,1,9,4,,31,22,
5,1,10,4,,31,22,
5,1,11,4,,33,21,
5,1,13,7,,55,16,
5,1,14,8,,59,16,
5,1,16,9,,72,14,
5,1,17,10,,82,13,
5,1,18,9,,82,12,
5,1,19,9,,88,11,
5,1,20,9,,88,11,
5,1,21,9,,94,10,
5,1,22,9,,100,9,
5,1,23,9,,100,9,
6,1,0,8,,93,9,
6,1,1,9,,100,9,
6,1,2,,,N/A,,
6,1,4,11,,94,12,
6,1,5,11,,72,16,
6,1,6,12,,72,17,
6,1,7,11,,60,19,
6,1,8,8,,49,19,
6,1,9,8,,46,20,
6,1,10,8,,46,20,
6,1,11,12,,68,18,
6,1,12,13,,82,16,
6,1,13,12,,88,14,
6,1,14,11,,82,14,
6,1,15,12,,94,13,
6,1,16,12,,94,13,
6,1,18,11,,100,11,
6,1,19,10,,100,10,
6,1,20,10,,100,10,
6,1,22,8,,100,8,
6,1,23,8,,100,8,
7,1,0,7,,100,7,
7,1,1,7,,100,7,
7,1,2,7,,100,7,
7,1,3,9,,100,9,
7,1,4,9,,88,11,
7,1,5,10,,72,15,
7,1,6,7,,52,17,
7,1,7,8,,49,19,
7,1,8,4,,37,19,
7,1,9,3,,33,20,
7,1,10,3,,33,20,
7,1,11,3,,35,19,
7,1,12,4,,45,16,
7,1,13,5,,55,14,
7,1,14,6,,59,14,
7,1,15,6,,63,13,
7,1,16,6,,71,11,
7,1,17,6,,71,11,
7,1,18,6,,71,11,
7,1,19,6,,82,9,
7,1,20,6,,82,9,
7,1,21,6,,87,8,
7,1,22,6,,82,9,
7,1,23,5,,87,7,
8,1,0,6,,93,7,
8,1,1,6,,93,7,
8,1,3,5,,76,9,
8,1,4,7,,72,12,
8,1,5,8,,63,15,
8,1,6,5,,45,17,
8,1,7,5,,42,18,
8,1,8,5,,40,19,
8,1,9,4,,35,20,
8,1,10,4,,37,19,
8,1,11,13,,73,18,
8,1,12,5,,45,17,
8,1,13,5,,58,13,
8,1,14,5,,58,13,
8,1,15,5,,55,14,
8,1,16,6,,67,12,
8,1,17,6,,71,11,
8,1,18,5,,62,12,
8,1,19,5,,76,9,
8,1,20,6,,87,8,
8,1,21,6,,87,8,
9,1,0,6,,93,7,
9,1,1,6,,93,7,
9,1,2,7,,100,7,
9,1,3,7,,87,9,
9,1,4,6,,67,12,
9,1,5,7,,63,14,
9,1,6,7,,55,16,
9,1,7,7,,49,18,
9,1,8,7,,46,19,
9,1,9,5,,40,19,
9,1,10,7,,46,19,
9,1,11,7,,49,18,
9,1,12,7,,52,17,
9,1,13,7,,59,15,
9,1,14,8,,72,13,
9,1,15,7,,67,13,
9,1,16,7,,76,11,
9,1,17,8,,82,11,
9,1,18,9,,82,12,
9,1,19,8,,82,11,
9,1,20,9,,88,11,
9,1,21,8,,87,10,
9,1,22,7,,93,8,
9,1,23,6,,93,7,
10,1,0,7,,100,7,
10,1,1,8,,100,8,
10,1,3,7,,87,9,
10,1,4,7,,72,12,
10,1,5,7,,63,14,
10,1,6,7,,52,17,
10,1,7,7,,49,18,
10,1,8,4,,37,19,
10,1,9,7,,46,19,
10,1,10,5,,40,19,
10,1,11,6,,45,18,
10,1,12,7,,59,15,
10,1,13,7,,63,14,
10,1,14,8,,72,13,
10,1,15,8,,72,13,
10,1,16,7,,67,13,
10,1,17,8,,77,12,
10,1,18,7,,82,10,
10,1,19,7,,82,10,
10,1,20,7,,87,9,
10,1,21,8,,100,8,
10,1,22,7,,93,8,
11,1,0,6,,87,8,
11,1,1,5,,81,8,
11,1,2,6,,93,7,
11,1,3,7,,87,9,
11,1,4,6,,67,12,
11,1,5,7,,59,15,
11,1,6,7,,52,17,
11,1,7,8,,52,18,
11,1,8,6,,43,19,
11,1,9,6,,43,19,
11,1,10,6,,43,19,
11,1,11,6,,45,18,
11,1,12,7,,59,15,
11,1,13,7,,63,14,
11,1,14,7,,63,14,
11,1,15,7,,63,14,
11,1,16,7,,76,11,
11,1,17,7,,76,11,
11,1,18,7,,87,9,
11,1,19,6,,82,9,
11,1,21,7,,87,9,
11,1,22,7,,93,8,
12,1,3,7,,87,9,
12,1,4,7,,72,12,
12,1,5,8,,67,14,
12,1,6,7,,55,16,
12,1,7,7,,52,17,
12,1,8,7,,49,18,
12,1,9,6,,43,19,
12,1,10,8,,49,19,
12,1,11,9,,56,18,
12,1,12,9,,63,16,
12,1,13,9,,72,14,
12,1,14,8,,67,14,
12,1,15,8,,77,12,
12,1,16,8,,87,10,
12,1,17,8,,82,11,
12,1,18,8,,93,9,
12,1,19,8,,93,9,
12,1,20,6,,93,7,
12,1,21,7,,100,7,
12,1,22,6,,100,6,
12,1,23,6,,100,6,
13,1,0,6,,100,6,
13,1,2,5,,93,6,
13,1,3,6,,87,8,
13,1,4,7,,76,11,
13,1,5,7,,63,14,
13,1,6,5,,48,16,
13,1,7,6,,45,18,
13,1,11,4,,40,18,
13,1,12,5,,45,17,
13,1,13,6,,55,15,
13,1,14,7,,67,13,
13,1,15,7,,76,11,
13,1,16,7,,82,10,
13,1,17,7,,87,9,
13,1,18,7,,87,9,
13,1,19,7,,93,8,
13,1,20,7,,87,9,
13,1,21,7,,100,7,
13,1,23,,,N/A,,
14,1,0,5,,100,5,
14,1,1,5,,100,5,
14,1,2,6,,100,6,
14,1,3,7,,100,7,
14,1,4,5,,71,10,
14,1,5,8,,72,13,
14,1,6,,,N/A,,
14,1,7,6,,48,17,
14,1,8,4,,37,19,
14,1,9,3,,35,19,
14,1,10,2,,32,19,
14,1,11,5,,42,18,
14,1,12,7,,55,16,
14,1,13,7,,67,13,
14,1,14,7,,72,12,
14,1,15,7,,76,11,
14,1,16,7,,76,11,
14,1,17,7,,82,10,
14,1,18,7,,82,10,
14,1,19,8,,93,9,
14,1,20,8,,93,9,
14,1,21,,,N/A,,
14,1,22,6,,93,7,
14,1,23,6,,93,7,
15,1,0,6,,93,7,
15,1,1,6,,93,7,
15,1,2,6,,93,7,
15,1,3,8,,93,9,
15,1,4,8,,82,11,
15,1,5,9,,67,15,
15,1,7,4,,40,18,
15,1,8,4,,37,19,
15,1,9,4,,35,20,
15,1,10,6,,40,20,
15,1,11,6,,43,19,
15,1,12,7,,49,18,
15,1,13,7,,59,15,
15,1,14,7,,67,13,
15,1,15,7,,67,13,
15,1,16,7,,76,11,
15,1,17,7,,76,11,
15,1,18,7,,82,10,
15,1,19,7,,87,9,
15,1,20,7,,87,9,
15,1,21,7,,100,7,
15,1,22,7,,93,8,
15,1,23,6,,100,6,
16,1,1,6,,100,6,
16,1,2,6,,100,6,
16,1,3,6,,87,8,
16,1,4,8,,87,10,
16,1,5,8,,67,14,
17,1,0,7,,93,8,
17,1,1,8,,100,8,
17,1,2,7,,93,8,
17,1,3,6,,76,10,
17,1,4,7,,67,13,
17,1,5,8,,63,15,
17,1,6,9,,59,17,
17,1,7,8,,52,18,
17,1,8,6,,43,19,
17,1,9,6,,40,20,
17,1,10,3,,33,20,
17,1,11,5,,40,19,
17,1,12,5,,48,16,
17,1,13,7,,59,15,
17,1,14,6,,67,12,
17,1,15,6,,67,12,
17,1,16,6,,71,11,
17,1,17,5,,67,11,
17,1,18,5,,67,11,
17,1,19,6,,76,10,
17,1,20,6,,82,9,
17,1,21,6,,87,8,
17,1,22,6,,87,8,
17,1,23,6,,87,8,
18,1,0,5,,87,7,
18,1,1,5,,76,9,
18,1,2,4,,66,10,
18,1,3,5,,62,12,
18,1,4,4,,48,15,
18,1,5,2,,34,18,
18,1,6,5,,40,19,
18,1,7,4,,33,21,
18,1,8,-2,,20,22,
18,1,9,-3,,19,22,
18,1,10,-3,,19,22,
18,1,11,-2,,21,21,
18,1,12,3,,37,18,
18,1,13,5,,48,16,
18,1,14,5,,51,15,
18,1,15,5,,55,14,
18,1,16,4,,48,15,
18,1,18,4,,54,13,
18,1,19,4,,54,13,
18,1,21,5,,58,13,
19,1,0,10,,94,11,
19,1,1,11,,100,11,
19,1,2,11,,100,11,
19,1,3,10,,88,12,
19,1,4,10,,88,12,
19,1,5,10,,88,12,
19,1,6,11,,88,13,
19,1,7,9,,77,13,
19,1,8,11,,82,14,
19,1,9,8,,63,15,
19,1,10,9,,72,14,
19,1,11,12,,94,13,
19,1,12,12,,94,13,
19,1,13,12,,94,13,
19,1,14,11,,88,13,
19,1,15,11,,88,13,
19,1,16,11,,94,12,
19,1,17,11,,94,12,
19,1,18,10,,88,12,
19,1,19,10,,100,10,
19,1,20,11,,100,11,
19,1,21,11,,100,11,
19,1,22,11,,100,11,
19,1,23,11,,100,11,
20,1,0,11,,100,11,
20,1,2,10,,100,10,
20,1,3,11,,100,11,
20,1,4,13,,100,13,
20,1,5,12,,88,14,
20,1,6,11,,77,15,
20,1,7,12,,82,15,
20,1,8,9,,67,15,
20,1,9,9,,63,16,
21,1,0,9,,100,9,
21,1,1,9,,100,9,
21,1,2,8,,100,8,
21,1,3,9,,100,9,
21,1,4,10,,100,10,
21,1,5,11,,88,13,
21,1,6,8,,63,15,
21,1,7,9,,63,16,
21,1,8,11,,77,15,
21,1,9,10,,77,14,
21,1,10,11,,77,15,
21,1,11,10,,77,14,
21,1,12,11,,88,13,
21,1,13,10,,88,12,
21,1,14,11,,94,12,
21,1,15,11,,100,11,
21,1,16,10,,100,10,
21,1,17,10,,100,10,
21,1,18,11,,100,11,
21,1,19,10,,100,10,
21,1,20,9,,100,9,
21,1,21,8,,100,8,
21,1,22,6,,100,6,
21,1,23,7,,100,7,
22,1,0,6,,100,6,
22,1,1,8,,82,11,
22,1,2,7,,100,7,
22,1,3,9,,100,9,
22,1,4,8,,100,8,
22,1,5,8,,100,8,
22,1,6,9,,94,10,
22,1,7,9,,77,13,
22,1,8,9,,72,14,
22,1,9,8,,67,14,
22,1,10,8,,63,15,
22,1,11,7,,63,14,
22,1,12,8,,72,13,
22,1,13,8,,82,11,
22,1,14,9,,94,10,
22,1,15,9,,100,9,
22,1,16,9,,100,9,
22,1,17,8,,100,8,
22,1,18,7,,100,7,
22,1,19,7,,100,7,
22,1,20,7,,100,7,
22,1,21,7,,100,7,
22,1,22,7,,100,7,
22,1,23,6,,100,6,
23,1,0,6,,100,6,
23,1,1,6,,100,6,
23,1,3,8,,100,8,
23,1,4,8,,87,10,
23,1,5,9,,77,13,
23,1,6,8,,67,14,
23,1,7,7,,59,15,
23,1,8,7,,55,16,
23,1,9,7,,55,16,
23,1,10,6,,52,16,
23,1,11,7,,59,15,
23,1,12,8,,67,14,
23,1,13,9,,77,13,
23,1,14,9,,82,12,
23,1,15,9,,82,12,
23,1,16,9,,88,11,
23,1,17,9,,94,10,
23,1,18,9,,94,10,
23,1,19,9,,100,9,
23,1,20,8,,100,8,
23,1,21,7,,100,7,
23,1,22,7,,100,7,
23,1,23,7,,100,7,
24,1,0,6,,100,6,
24,1,1,6,,100,6,
24,1,2,6,,100,6,
24,1,3,8,,100,8,
24,1,4,8,,82,11,
24,1,6,6,,52,16,
24,1,7,5,,45,17,
24,1,8,5,,45,17,
24,1,9,5,,45,17,
24,1,10,5,,45,17,
24,1,11,5,,45,17,
24,1,12,5,,55,14,
24,1,13,7,,72,12,
24,1,14,7,,72,12,
24,1,15,6,,71,11,
24,1,16,7,,82,10,
24,1,17,6,,82,9,
24,1,18,6,,82,9,
24,1,19,7,,93,8,
24,1,20,6,,87,8,
24,1,21,5,,81,8,
24,1,22,6,,100,6,
24,1,23,5,,93,6,
25,1,2,5,,100,5,
25,1,3,6,,87,8,
25,1,4,7,,67,13,
25,1,5,7,,59,15,
25,1,6,6,,48,17,
25,1,7,6,,45,18,
25,1,8,4,,37,19,
25,1,9,3,,35,19,
25,1,10,3,,35,19,
25,1,11,3,,35,19,
25,1,12,7,,72,12,
25,1,13,6,,55,15,
25,1,14,7,,67,13,
25,1,15,7,,72,12,
25,1,16,7,,76,11,
25,1,17,7,,82,10,
25,1,18,6,,82,9,
25,1,19,7,,87,9,
25,1,20,7,,87,9,
25,1,21,6,,87,8,
25,1,22,6,,93,7,
25,1,23,5,,100,5,
26,1,0,6,,100,6,
26,1,1,,,N/A,,
26,1,2,7,,100,7,
26,1,3,7,,87,9,
26,1,4,7,,72,12,
26,1,5,7,,63,14,
26,1,6,7,,55,16,
26,1,7,7,,52,17,
26,1,8,,,N/A,,
26,1,9,7,,46,19,
26,1,10,8,,49,19,
26,1,11,8,,49,19,
26,1,12,9,,59,17,
26,1,13,10,,68,16,
26,1,14,10,,72,15,
26,1,15,10,,77,14,
26,1,16,10,,82,13,
26,1,17,10,,82,13,
26,1,18,10,,88,12,
26,1,19,9,,77,13,
26,1,20,9,,82,12,
26,1,21,9,,82,12,
26,1,22,9,,82,12,
26,1,23,9,,82,12,
27,1,0,10,,94,11,
27,1,1,11,,94,12,
27,1,2,11,,100,11,
27,1,3,11,,94,12,
27,1,4,11,,88,13,
27,1,5,12,,82,15,
27,1,7,7,,43,20,
27,1,8,6,,40,20,
27,1,9,7,,43,20,
27,1,10,6,,43,19,
27,1,11,3,,35,19,
27,1,12,3,,37,18,
27,1,13,4,,45,16,
27,1,15,10,,N/A,,
27,1,16,9,,88,11,
27,1,17,11,,94,12,
27,1,18,11,,94,12,
27,1,19,11,,100,11,
27,1,20,11,,100,11,
27,1,21,9,,100,9,
27,1,22,8,,100,8,
27,1,23,7,,100,7,
28,1,0,6,,100,6,
28,1,1,7,,100,7,
28,1,2,7,,100,7,
28,1,4,9,,100,9,
28,1,5,11,,88,13,
28,1,6,9,,59,17,
28,1,7,9,,56,18,
28,1,8,8,,49,19,
28,1,9,9,,59,17,
28,1,10,9,,52,19,
28,1,11,10,,56,19,
28,1,12,10,,63,17,
28,1,13,10,,77,14,
28,1,14,10,,82,13,
28,1,15,10,,82,13,
28,1,16,11,,88,13,
28,1,17,10,,82,13,
28,1,18,9,,82,12,
28,1,19,10,,94,11,
28,1,20,9,,94,10,
28,1,21,9,,100,9,
28,1,22,8,,100,8,
28,1,23,7,,100,7,
29,1,0,7,,100,7,
29,1,1,7,,100,7,
29,1,2,7,,100,7,
29,1,3,9,,100,9,
29,1,4,10,,88,12,
29,1,5,8,,63,15,
29,1,6,7,,55,16,
29,1,7,7,,52,17,
29,1,8,10,,63,17,
29,1,9,9,,56,18,
29,1,10,9,,56,18,
29,1,11,9,,56,18,
29,1,12,10,,68,16,
29,1,13,10,,72,15,
29,1,14,10,,77,14,
29,1,15,10,,82,13,
29,1,16,10,,88,12,
29,1,17,11,,94,12,
29,1,18,9,,88,11,
29,1,19,10,,94,11,
29,1,20,10,,94,11,
29,1,21,10,,100,10,
29,1,22,10,,100,10,
29,1,23,10,,100,10,
30,1,0,9,,100,9,
30,1,1,8,,100,8,
30,1,2,10,,100,10,
30,1,3,11,,82,14,
30,1,4,11,,72,16,
30,1,5,10,,59,18,
30,1,6,10,,56,19,
30,1,8,10,,49,21,
30,1,9,10,,49,21,
30,1,10,10,,49,21,
30,1,11,10,,49,21,
30,1,12,10,,56,19,
30,1,13,,,N/A,,
30,1,14,,,N/A,,
30,1,17,10,,82,13,
31,1,2,8,,100,8,
31,1,3,10,,100,10,
31,1,4,10,,88,12,
31,1,5,11,,82,14,
31,1,7,9,,59,17,
31,1,8,10,,59,18,
31,1,9,8,,52,18,
31,1,10,9,,52,19,
31,1,11,10,,59,18,
31,1,13,11,,77,15,
31,1,14,11,,82,14,
31,1,15,11,,88,13,
31,1,16,11,,94,12,
31,1,17,11,,94,12,
31,1,18,10,,100,10,
31,1,19,10,,100,10,
31,1,20,11,,100,11,
31,1,21,9,,100,9,
31,1,23,8,,100,8,
1,2,0,8,,100,8,
1,2,1,8,,100,8,
1,2,2,8,,100,8,
1,2,3,10,,94,11,
1,2,4,10,,77,14,
1,2,5,11,,68,17,
1,2,6,9,,52,19,
1,2,8,8,,43,21,
1,2,9,9,,46,21,
1,2,10,9,,46,21,
1,2,11,9,,46,21,
1,2,12,9,,52,19,
1,2,14,10,,68,16,
1,2,16,11,,77,15,
1,2,17,11,,77,15,
1,2,18,10,,72,15,
1,2,19,12,,88,14,
1,2,20,12,,88,14,
1,2,21,11,,77,15,
1,2,22,11,,82,14,
1,2,23,10,,77,14,
2,2,0,9,,67,15,
2,2,1,11,,82,14,
2,2,2,12,,88,14,
2,2,3,13,,100,13,
2,2,4,13,,100,13,
2,2,5,15,,100,15,
2,2,6,14,,94,15,
2,2,7,13,,77,17,
2,2,8,13,,73,18,
2,2,9,11,,64,18,
2,2,10,11,,60,19,
2,2,11,11,,68,17,
2,2,12,11,,72,16,
2,2,13,11,,77,15,
2,2,14,11,,82,14,
2,2,15,12,,88,14,
2,2,16,11,,88,13,
2,2,17,11,,88,13,
2,2,18,12,,94,13,
2,2,19,11,,88,13,
2,2,20,13,,100,13,
2,2,21,12,,100,12,
2,2,22,12,,100,12,
2,2,23,11,,100,11,
3,2,0,10,,100,10,
3,2,1,12,,100,12,
3,2,2,12,,100,12,
3,2,3,13,,94,14,
3,2,4,12,,77,16,
3,2,6,13,,73,18,
3,2,7,12,,64,19,
